Tweets,Date
@tanyakanrl At least lu dapet sesuatu dari mantan u yg brengsek wkwk drpd ga dapet apa2,2023-04-03 12:29:07+00:00
"@anya_forgett @tanyakanrl Apaansi lu, selingkuh mah selingkuh ajaaa kaga usah bawa bawa pasangannya yang brengsek. Lu mah kemakan kata2 tiktok",2023-04-03 12:28:54+00:00
@maxjuvelian @WEBCOMICFESS 98% kayaknya? Yang sfl nya baik-baik bisa diitung jari banget. Dibilang standar ganda juga masuk aja soalnya kalo sml walaupun brengsek/nempelin fl terus alias ganjen bahkan ampe cium cium bakal ada aja belain,2023-04-03 12:25:52+00:00
"Ga masalah sih lo punya kriteria mau punya suami yg penisnya segede monas. Cuma tetap aja lo harus sadar selingkuh tu brengsek bngt aapalg di keadaan elu udah nikah. Andai gue ketemu orang kek elu, udh gue tendang kepala lo soalnya biar otak lu gerak dikit.",2023-04-03 12:25:42+00:00
"@Askrlfess mcam penipu aja dispam rame rame 🤭
sma sma brengsek tp beda konteks(menurut ku)
tujuan nya jg apa nderrr kl kt smua nge spam wa selingkuhan bapak mu??",2023-04-03 12:25:15+00:00
"Dan gw sakit hati bgt sih, haneul dikatain lon, seolah si heroin itu ga punya dosa, perkara haneul pacaran ama leetae aja, lngsung bilang lon, brengsek sakit hati banget, anak baik gw dikatain gitu. Gw ga pernah sesakit hati ini sih, meskipun si phs di ship sama si ital",2023-04-03 12:24:49+00:00
@nettfe @grentprz @yoolofr 😭😭 brengsek,2023-04-03 12:24:21+00:00
"Kalimat motivasi terdengar makin menjijikkan. Makin muak lagi kalo sesama cewe hobinya standar ganda terooos. Fafifu bacot omong kosong semua cewe itu cantik, bacot omong kosonh ttg self love tp mulutnya juga yang paling bajingan dan brengsek kalo masalah bully fisik cewe lain",2023-04-03 12:23:04+00:00
"another standar ganda jiakkhhh. yang namanya selingkuh, mau cewe kek cowo kek, sama aja anjing. sama sama salah, sama sama brengsek. emang gapernah cukup aja org org yang selingkuh tuh babi.",2023-04-03 12:21:50+00:00
After nangis2 liat ending nya bener2 kaget. Ih bagus deh hanggi kamu dor aja tuh si kevin brengsek:),2023-04-03 12:21:40+00:00
@fah_anita lelaki yg sangat disayangi oleh wanitanya — terlepas dari apakah lelaki itu tulus atau brengsek — adalah laki-laki yang beruntung.,2023-04-03 12:21:00+00:00
"gua tau gua ngerasain mantan lu brengsek bgt emng, tp semua plot twist yg ada dihidup gua muncul dri kalian berdua wkwkwk yg bikin gua kaget bgt, dan mungkin adek lu juga kaget pas kena plot twist nya.",2023-04-03 12:20:38+00:00
Sangat unpopular. Gue cape bgt brengsek berdiri 2 jam. Makasih deh wkwkwkwk makan tai city lights😭,2023-04-03 12:18:30+00:00
Mau bilang nyari kesempatan tapi kek nya lagi ngurusin si brengsek,2023-04-03 12:17:53+00:00
"bisa gak, gak pantat tipis sehari aja brengsek lu semua lama2 kea kremi",2023-04-03 12:17:16+00:00
"Bayangin lu jd istrinya Rafael Alun. Anak lu dipenjara, suami lu jg dipenjara. Seluruh Indonesia tau lu punya anak brengsek &amp; suami koruptor. Ga sanggup sih gua kayanya hidup dgn beban seperti itu. Semoga Allah lindungi gua &amp; keluarga dr apa yg menimpa keluarga mereka.",2023-04-03 12:17:06+00:00
"@Kayyisaaaaaa @txtdarigajelas Kalo nyapa doang, disebut brengsek g?",2023-04-03 12:15:44+00:00
@happybirthday6m @tanyakanrl cewek sekrang semuanya brengsek anjg,2023-04-03 12:15:18+00:00
"@lookismbase — big deal sampe akar-akarnya?! cuma gara-gara shaorung kalah dan terlihat lemah di depan vivi, kan? ngga ada alasan lain. dan itu kayak anjing lu sad boy kok ngajak-ngajak sih brengsek.",2023-04-03 12:15:12+00:00
"Dh ah brengsek semuaa, mending lihat konten mark😎",2023-04-03 12:14:17+00:00
"16. v, w tandain u y brengsek lyt nnti di pertigaan w bantai u, gd kt date date 😠🫵",2023-04-03 12:13:07+00:00
"fuckkkk sakit banget hati gua baca ini cerita kirain yang brengsek cowo nya gatau nya, cowo nya yg kasian anjir cewe nya ga jahat si cuma.... gimana ya perasaan susah si di paksain tpi gua paham banget rasanya jadi fadel",2023-04-03 12:11:22+00:00
"@18fesss mantep nder, gue mewakili laki laki lain jadi takut nikah sama modelan cwe brengsek kaya lu.",2023-04-03 12:10:37+00:00
brengsek dia denger gue nyanyi ga ya🥲 sue mana suara gue fals banget tadi MALU ANJING,2023-04-03 12:10:23+00:00
BRENGSEK KOCAK BANGET 😭😭,2023-04-03 12:10:19+00:00
"//. Karakter Han Ki-Jun ini memang agak brengsek tapi ada bloon-nya dikit, I admit it. https://t.co/6iuyyVARSb",2023-04-03 12:08:42+00:00
@ciumduIuu cowo brengsek!,2023-04-03 12:08:39+00:00
@WEBCOMICFESS krn sfl slalu digambarin ky mau ngerebut ml. klo sml emg krn faktor mlny brengsek trs sflny soft ke flny mkny pada dukung,2023-04-03 12:07:31+00:00
brengsek🤣😭😭,2023-04-03 12:07:31+00:00
Ini bukan 2x lipat namanya. Soal nya lo selingkuh 2x egeee. Najis anjir brengsek. Untung baca part brengsek nya abis buka puasa.,2023-04-03 12:07:24+00:00
Cewek kan kalo brengsek mah juga ga keliatan. Cuak,2023-04-03 12:04:12+00:00
@Askrlfess brengsek😭😭,2023-04-03 12:04:11+00:00
@useokp KAN BENER? GUA ANAK BAIK-BAIK. :( Di rp aja brengsek.,2023-04-03 12:02:23+00:00
GAK SENGAJA BACA ANGST BRENGSEK BENCIIIII BGT ASW😁🫵🏻,2023-04-03 12:01:41+00:00
@HashirasTengen TANGSEL BRENGSEK,2023-04-03 12:01:30+00:00
@syukakamoh @seterahdeh wkwkwkkw brengsek,2023-04-03 12:01:07+00:00
"Brengsek, iya😭😭😭",2023-04-03 12:00:55+00:00
"@digosquarepants sama aja kek selingkuh, apapun alasan dibaliknya ya tetap salah.

sexual harassement terjadi ya karna otak pelakunya bejat dan brengsek aja.",2023-04-03 11:59:58+00:00
"@happybirthday6m @tanyakanrl Setuju, cowo tuh ga bakal bisa ngertiin cewe yg murahan mba makanya banyak kasus perselingkuhan itu dilakuin sama yg receh harga dirinya wkkwkwkwkw jadi gue setuju sama lo. Nah kl cowo selingkuh itu karena brengsek makanya dpt selingkuhannya yg murahan 🤘",2023-04-03 11:59:28+00:00
@vyowiz Mungkin salah satu dari mereka gamau putus. Atau emang yang tukang selingkuh orangnya brengsek,2023-04-03 11:58:41+00:00
Dah lah mendingan gue nonton drakor daripada mikirin si brengsek,2023-04-03 11:57:23+00:00
Cebreng (cewe brengsek),2023-04-03 11:57:16+00:00
@yiukimiya bukan mutualan tp BRENGSEK INI KETAWA BANGETT WKWKSKWKDJKWKSKWKWKWK,2023-04-03 11:56:55+00:00
@Paltiwest Sudah menjadi rahazia umum..kebanyakan dari mereka brengsek brengsek.,2023-04-03 11:56:27+00:00
gua beneran plek ketiplek bokap bgt brengsek.,2023-04-03 11:56:01+00:00
"Milih cowok brengsek, tp giliran disakitin langsung meng-generalisir semua brengsek.

Ilmu brutality dari kaum siapa iniiii??",2023-04-03 11:52:02+00:00
@johnhendrik3 @Mukidi_alNgibul Nama akun2 brengsek itu knp selalu pakai nama2 ora genah sih🙄,2023-04-03 11:51:38+00:00
@floernutt tau dah indihomo brengsek bangetbbeberapa haribini 😭,2023-04-03 11:51:31+00:00
@FaridFajarN @txtdarigajelas cewe brengsek,2023-04-03 11:51:24+00:00
"Kok bisa? Pembatalan Pildun U20 kmrn ga ada arahan dr @jokowi Wah, bener2 brengsek ni #gubernurbali @PDI_Perjuangan @ganjarpranowo Check out LANGKAT TV's video! #TikTok https://t.co/gQcxqngejy",2023-04-03 11:50:54+00:00
BRENGSEK GUA KETAWA,2023-04-03 11:49:47+00:00
@Lupismanis3 Brengsek,2023-04-03 11:46:55+00:00
"sakit sebenernya, tapi mau gimana lagi hahahaha bangsat cowo brengsek.",2023-04-03 11:46:08+00:00
"@w35986475 @tanyakanrl tergantung orgnya sih, mau udah tunangan pun, lgsung nikah pun, atau belum di iket apapun, dasarnya klo mau selingkuh ya selingkuh aja, tp brengsek sih,udah di iket,di kasih kepastian,ehh malah murah 😑",2023-04-03 11:43:53+00:00
"@kidleaderr @tang__kira Padahal temennya yg brengsek tapi dia kebawa. Aku ngikutin Roy Kim dari dia audisi Kpop-star dan emang saat itu juga duet dia sama JJY tuh bagus bgt, yang bikin mereka naik.",2023-04-03 11:43:49+00:00
"""Temen brengsek kok didiemin?"" Ya kalo kita tau dia brengsek pasti nasehatin, nyuekin berarti kita udah capek ngasih tau tapi ga didenger.",2023-04-03 11:43:20+00:00
@moonareas brengsek diem lo amin,2023-04-03 11:42:56+00:00
"masalah demi masalah dateng bertubi tubi, kalo ky gini siapa yg kuat brengsek? satu persatu kek tai ini main sekaligus nyerang",2023-04-03 11:42:38+00:00
kenapa gue brengsek banget ya,2023-04-03 11:42:34+00:00
"mxtx!
om pei jadi kang lawak digrup😂keliatan paling brengsek tapi ternyata dia satu-satunya yang gak punya skandal di 3 tumor, puncak komedi😂",2023-04-03 11:42:24+00:00
@moonareas brengsek,2023-04-03 11:41:27+00:00
@Askrlfess Ini pasti cowonya jg sih ga bisa ngertiin cewe nya.  Cewe kalo selingkuh pasti punya alesan.  Kalo cowo selingkuh tuh emang dasarnya brengsek,2023-04-03 11:40:50+00:00
walaupun cowo w brengsek jg sih chattan sama cewe lain,2023-04-03 11:40:21+00:00
"@anya_forgett @tanyakanrl Ngk gitu nder cara mainnya, yg bener tu  cowo selingkuh emg brengsek tp cwe selingkuh tu lonte kan",2023-04-03 11:39:21+00:00
BRENGSEK AMAT,2023-04-03 11:39:02+00:00
@yourfcknidiot agak brengsek kak mantannya🙏,2023-04-03 11:37:37+00:00
"@txtdarigajelas wajar kali cewe mah kan memilih yang terbaik kalo buat mereka, kalo cowo selingkuh ya emang brengsek. chuaakkkksss",2023-04-03 11:36:57+00:00
@tanyakanrl Ini pasti cowonya jg sih ga bisa ngertiin cewe nya.  Cewe kalo selingkuh pasti punya alesan.  Kalo cowo selingkuh tuh emang dasarnya brengsek,2023-04-03 11:36:28+00:00
"Sy sih senang ada anak muda jadi menteri. 
Tp melihat sosok Sri Mulyani yg begitu pintar, integritas terjaga &amp; berpengalaman tidak juga menang melawan birokrat2 brengsek di kementriannya. Sy rasa Dito ini cuma akan jadi guyonan di bos2 Birokrat kementrian.
@jokowi 
@mohmahfudmd",2023-04-03 11:35:24+00:00
"@RenjunLonjwin @Strategi_Bisnis ""Jgn disamain dgn indo yg SDM nya rendah"" bukan nya itu ngebandingin?
Gw kontra childfree klo itu dipake cma jdi jalan pintas termudah keluar dri masalah hidup. Ga punya duit childfree, males belajar parenting childfree, pasangan brengsek childfree, coba tambahin lagi dong.",2023-04-03 11:34:18+00:00
ini ceritanya cowonya brengsek sana sini tp ujung ujungnya jg balik ke si cewe,2023-04-03 11:32:20+00:00
brengsek bangun tidur gue sakit ati,2023-04-03 11:30:24+00:00
"ADUH BRENGSEK BANGET( gue maksudnya) PUSING BANGET SIAL. INI GUE LAGI GK MOOD BANGET AMA HIDUP TIBA TIBA MEREKA PACARAN LEWAT TL, TOLONG YANG BANYAK AJA, GUE SERAKAH ORANGNYA https://t.co/PL5lIkRxQY",2023-04-03 11:29:47+00:00
@18fesss Awoakak ini adalah isi pikiran cewe yg gatau maunya apa.. si paling picky.. eh dikasi yg tulus malah macam iblis. Memang pantas dapat cowo brengsek modelan cwe ky gini.. yak benar saya menyindir saya sendiri hehe :),2023-04-03 11:28:01+00:00
"@anya_forgett @tanyakanrl ga semua cowo brengsek, ga semua cwe juga bener, semua punya sisi gelap masing². selingkuh mah udh kelewatan lah",2023-04-03 11:26:57+00:00
@Itsmesirrr ini ada FC nya bisa jadi ga brengsek kaya ranya atau bisa kaya mbak hananjing,2023-04-03 11:26:07+00:00
@heylutfi_ Wkwkwkkwwk brengsek😭😭,2023-04-03 11:26:03+00:00
"@moonareas dm gua sekarang juga ngentot, fitnah lu brengsek bulan puasa",2023-04-03 11:25:55+00:00
anak brengsek https://t.co/LquRJ196bj,2023-04-03 11:25:21+00:00
+ lebih brengsek figaro garcia,2023-04-03 11:24:34+00:00
"Brengsek, iya lagi.",2023-04-03 11:23:55+00:00
brengsek lu setan https://t.co/DlCmgF29FB,2023-04-03 11:23:28+00:00
BALIKIN X1 GW YA BABI JGN SEENAKNYA LO BALIK2 BEGINI BRENGSEK BGT,2023-04-03 11:21:18+00:00
"karena udah buka puasa, gue mau misuh. LO BRENGSEK BANGET SENDER GILA LO, ITU PEMBERIAN MAMAH LO KENAPA MAU LO JUAL TOLOL. MAAF YA ALLAH TAPI SENDERNYA TOLOL ABIEZ",2023-04-03 11:21:04+00:00
@tanyarlfes Brengsek banget anjggggg orang sinting.,2023-04-03 11:20:27+00:00
Semua orang brengsek,2023-04-03 11:18:47+00:00
@prceum BRENGSEK,2023-04-03 11:17:29+00:00
"cewe selingkuh juga dasarnya brengsek. semua tergantung orgnya, bukan cewe cowonyaaa",2023-04-03 11:17:13+00:00
Kaki gua kambuh lagi brengsek.,2023-04-03 11:15:49+00:00
gue sedih bgt brengsek😔,2023-04-03 11:11:49+00:00
@presidenayam brengsek😭😭😭 joshua sama gua,2023-04-03 11:11:30+00:00
bukannya malah ikut IRI dan akhirnya setuju ama cwo2 brengsek yg alasannya udh kek lahirnya ga keluar dari perempuan :) bnr2 miris bgt sm bbrp komen yg ak temuin udh 2hr ini.. kok bisa tebesit dibenak mereka sebagai perempuan.. ih iya ya dsr cwe sok seksi. dan sbagainya..,2023-04-03 11:11:25+00:00
"educate cwo2 brengsek yg sange even cm krna sedikit belahan mncul. or even ada bgt yg sange pdhl udh tertutup dr atas kepala smpe bwh kaki. SEHARUSNYA kita perempuan itu kt kasih educate, kita mendukung sesama cwe yg dilecehkan ama cwo2 ga berotak kek bgitu",2023-04-03 11:10:27+00:00
"@SantorinisSun USUT TUNTAS KEJAR TERUS, BONGKAR SETIAP KEBUSUKAN OLEH OKNUM² BRENGSEK",2023-04-03 11:06:31+00:00
"@setelfilm @txtdarigajelas Iya bang emang wajar, yg brengsek dalam hubungan kan cuma cowo.",2023-04-03 11:04:08+00:00
"gue speechless bangett sialannn, buat si azka lo emang brengsek dah",2023-04-03 11:01:06+00:00
@JISOObrb BRENGSEK IYA LU DOANG KWKAKA,2023-04-03 11:00:40+00:00
@beefzax_ @tanyarlfes BRENGSEK KETAWA BGT GUA😭😭,2023-04-03 11:00:28+00:00
"emang brengsek banget dah hidup, hidup lagi kentut kentutnya eh dapet markford pacaran MAU PROTES TAPI YA GUE SENENG CUMA BG UDAH BG GUE TADINYA MAU FRUSTASI MERATAPI HIDUP BGGGG KENAPA ELU BERDUA MENGHIBUR HATI GUE 

LU BERDUA KALO PACARAN HARUSNYA DARI LAMA BJINKK BEGINI 🫵🏻 https://t.co/Apb3zPcdTe",2023-04-03 10:59:46+00:00
"tgl 8 pas pc peluncuran novel dr, gua harap kg ada hal brengsek di rl gua yg dateng tanpa diundang",2023-04-03 10:55:20+00:00
"@18fesss Kamu ga salah, kamu cantik. Pacarmu aja yg brengsek",2023-04-03 10:55:12+00:00
"ada opsi ketika lu milih cowo brengsek tapi cowo baik lu sia sia in, dan lu cap dengan mudah semua cowo sama aja KONTOL, gausah merasa jadi paling tersakiti cuman karena opsi dan lu yang manipulatif, cowo juga banyak ngentot yang tersakiti karna ulah perempuan",2023-04-03 10:54:31+00:00
"@sjwgoblok @xloudsylon @magdaleneid konteksnya adalah pakaian yg disalahin smaa lelaki brengsek
wah berarti kamu setuju semua laki² brengsek dan kayak hewan ga bisa tahan nafsu?
ga ada yang melarang org nafsu yang dilarang disini adalah melecehkan atas dalih kamu g tahan nafsu
nafsu itu bisa ditahan g ush alasan",2023-04-03 10:54:17+00:00
BRENGSEK PLOT TWIST BANGET SETAN,2023-04-03 10:54:04+00:00
@tanyakanrl Ini pasti cowonya jg sih ga bisa ngertiin cewe nya.  Cewe kalo selingkuh pasti punya alesan.  Kalo cowo selingkuh tuh emang dasarnya brengsek,2023-04-03 10:53:55+00:00
"rumah rumah, brengsek lo anjir",2023-04-03 10:53:50+00:00
hari yg bagus ggr ohmnanonchimon berkumpul lg tp sygnya rl gua brengsek bener,2023-04-03 10:52:41+00:00
@Azharceria10 Brengsek lo zhar,2023-04-03 10:51:39+00:00
@blissfulwispy @FaridFajarN @txtdarigajelas Itulah bedanya sama kmu yang gak brengsek masih terjaga oleh akal sehat dan segi kewarasan yang patut di dipertahankan,2023-04-03 10:51:20+00:00
"@Julianmj_ bener sii, kebanyakan betina egois keras kepala🤯 kaya udh sikap alamiah betina aja gt.
sama deh halnya kaya sifat alamiah cow yg kebanyakan brengsek",2023-04-03 10:50:49+00:00
"@islah_bahrawi Anak kecil d Betawi jg udah tw klw perihal itu, yg pertama itu yg paling keramat adalah Orang Tua, kedua adalah Guru, utk Habaib kita menghormati. Kalaupun sifat nya brengsek yg jgn kita ikuti namun jg jgn menghinanya klw kita gak setuju.

Yg jd masalah antum itu sering menghina.",2023-04-03 10:50:37+00:00
@wlskeey eh gaska lo gue bub ya hehe SIDANG APAAN BRENGSEK,2023-04-03 10:49:45+00:00
"@nct_menfess BRENGSEK !!!
GUE UDAHHH DEG-DEG AN BACANYAA, UDAH MIKIR MAK NYA RENJUN SALAH APA, ADA MASALAH APA KOK TIBA-TIBA MINTA MAAF .
SENDER KELUAR LO !!!! GUE OBRAK-ABRIK SEKALIAN !! https://t.co/mudyIlcno0",2023-04-03 10:49:39+00:00
brengsek lagune bmth ternyata enak kabeh,2023-04-03 10:48:37+00:00
Telur kematian ni pedes bgt brengsek😭😭😭 https://t.co/HVg5G02mcr,2023-04-03 10:48:30+00:00
@melimiese EMG BRENGSEK TU ORANG,2023-04-03 10:46:28+00:00
"@_chaerulsaputra Giliran ada yang baik malah pilih yang brengsek. Memang cewek negetot bang.

Sabar ya bang.",2023-04-03 10:45:54+00:00
brengsek wnwkwkwk,2023-04-03 10:45:18+00:00
@i___psyche @bopakkampang brengsek mau buka aja segala liat beginian,2023-04-03 10:44:40+00:00
"@siyeonchaseme @xloudsylon @magdaleneid Pertama dipostingan tersebut ada wanita hijab, yang pasti konteksnya buat orang islam. Yang non islam gua gak tau solusinya. Kedua laki emang bukan hewan, lu nyuruh nahan nafsu manusia susah bos kagak semua manusia alim semua otaknya. Banyak yang brengsek juga.",2023-04-03 10:43:47+00:00
"@kompascom Tukang PEMBOHONG BESAR. 
Saya tidak percaya
Ayo, kalau berani bicara sejujurnya di atas Al-Quran
Dasarnya manusia MUNAFIK
Dasarnya manusia BANGSAT
Dasarnya manusia BRENGSEK",2023-04-03 10:43:34+00:00
LEBIHA BRENGSEK DR AGAMMM,2023-04-03 10:43:27+00:00
BRENGSEK LUCU BGTTT,2023-04-03 10:41:07+00:00
"@NgatmoMbilung Opopo ro wong lanang raoleh, brengsek hih.",2023-04-03 10:40:10+00:00
"@FaridFajarN @txtdarigajelas Sok Iye bgt cewe begini, gatau aja cowo klo brengsek kek apa jg. Giliran ketemu cowo brengsek nangis darah lu, gobsss",2023-04-03 10:38:44+00:00
@cylicaa @mlbbfess sumpah gw yg baca ikut sakit hati anjr pls ini jahat bgt ketikannya😭 pdhl cuma game tp knp sampe segitunya:(( emg dasarnya cowo brengsek keknya kak wkwk,2023-04-03 10:37:37+00:00
BRENGSEK MAU BARCODE AJA GUE ANJING GA KUAT BANGET,2023-04-03 10:37:24+00:00
"Nanti kalo di jahatin balik ngmgnya, dasar cowo brengsek gapunya hati ~",2023-04-03 10:35:46+00:00
"Cwo klo selingkuh itu brengsek, tapi cwe klo selingkuh itu cuma cari yg terbaik kok. Cerita dari temen sih gtu",2023-04-03 10:35:31+00:00
"bocil brengsek, main sepeda gua ditabrak",2023-04-03 10:34:25+00:00
"ㅤ
ㅤ
Disaat ia sembuh dari masa lalunya, nyatanya ia juga yang memberi luka pada orang yang ia cintai dengan cara yang hampir serupa. Menjadi pengkhianat sekaligus penghancur. Wanita brengsek adalah panggilan yang cocok untuknya. 

ㅤㅤ",2023-04-03 10:32:53+00:00
@lminhoact ya sudah brengsek☺,2023-04-03 10:30:24+00:00
@jihoonicee ajak aku ke barikade dong kakakkkk biar ga ketutupan case alien brengsek🙂🙂🙂,2023-04-03 10:29:52+00:00
@nisjhi brengsek elu,2023-04-03 10:28:15+00:00
"• tw // body shaming (LOTS OF IT) , verbal abuse , emotional abuse (i think)

• cw // harsh words , innuendo , mention sexual activity 

• warning aja, di sini jn (kayaknya) bakal super brengsek😬

• fiksi!!! janlup sensor nama kalo mau misuh (jaga-jaga wkwk)",2023-04-03 10:26:35+00:00
@kegblgnunfaedh mana yg bilang cowo brengsek mana,2023-04-03 10:25:48+00:00
@issbelryn brengsek gua ga😭😭,2023-04-03 10:25:41+00:00
lagi musim manusia2 brengsek kaya gini,2023-04-03 10:24:44+00:00
shopee brengsek https://t.co/fobzz8gCHH,2023-04-03 10:24:32+00:00
STRESS ANJING BRENGSEK,2023-04-03 10:22:39+00:00
aduh brengsek bentar lagi buka puasa malah ada yg bikin emosi,2023-04-03 10:22:12+00:00
brengsek,2023-04-03 10:22:08+00:00
@txtdarigajelas Brengsek!,2023-04-03 10:20:04+00:00
@biskuato BRENGSEK,2023-04-03 10:20:00+00:00
@msaid_didu @PDemokrat @SBYudhoyono Mental pecundang dan brengsek,2023-04-03 10:19:24+00:00
@cewesuho JELEK BGT BRENGSEK kk dh jelek ini malah kkk🗿🗿,2023-04-03 10:19:01+00:00
@KompasTV Brengsek kamu!!!,2023-04-03 10:15:45+00:00
"@18fesss Gw salty-in sekalian nder. Lu goblok tolol idiot brengsek bajingan setan anak dajal babi anjing tai kucing, semoga kalo jd cere trs nikah sama mantan lu selanjutnya lu yg di cere in ya nder🤬😤😭",2023-04-03 10:15:00+00:00
brengsek,2023-04-03 10:14:15+00:00
"prei plah udan bae sedina, brengsek",2023-04-03 10:13:46+00:00
jancok chatan gue sama jeno di bubble ke hapus BRENGSEK jinja sekiya 😭😭😭,2023-04-03 10:13:33+00:00
@leockyi brengsek,2023-04-03 10:10:19+00:00
@blackcarvd takut banget brengsek.,2023-04-03 10:08:38+00:00
"@boysplanetarea LUCU BGT BRENGSEK, BIKIN LONG AU BURUAN COK",2023-04-03 10:08:28+00:00
ngerjain aljabar dari jam 12 ke jam 5 belom kelar kelar brengsek sulit banget anjgg,2023-04-03 10:06:27+00:00
"""Gabisa Nohyuck kak. Ganti nahyuck aja wkwkkwkw kesel sama Jn. Brengsek amat ya, pengen ku tonjok heuheuheu"" - 😭😭 jangan marah-marah hayooo #tellomell  https://t.co/p58vBxAUZ2",2023-04-03 10:04:23+00:00
"@setelfilm @txtdarigajelas Iya cewe mah kalo selingkuh pasti ada penyebabnya, biasanya cowonya gaada waktu. Kalo cowok yg selingkuh itu tandanya cowo itu brengsek.",2023-04-03 10:02:10+00:00
@asbvaq parah bgt ga ngenalin gua lo brengsek 😊😊🖕🏻,2023-04-03 10:01:31+00:00
"bisa ya cowo brengsek cpt bgt dpt pasangan, sedangkan gw berantakan sendirian",2023-04-03 10:00:31+00:00
"@aestherass BRENGSEK BERCABANG, GELI LIATNYA",2023-04-03 09:58:40+00:00
@lionyytr kl brengsek g ganteng si,2023-04-03 09:58:03+00:00
@mittcuu @18fesss Wkw kalo emg brengsek ya brengsek aja ya ka,2023-04-03 09:55:39+00:00
"brengsek, balikin anak anak gue anjrittt. bisa bisanya lo bebas trs balik lg ke mnet, mau berapa orang lagi yang lo ancurin mimpinya??? orgil.",2023-04-03 09:55:22+00:00
239. Plis kesedihan Yuki kerasa banget sampe tempat author sekarang... Tapi karena dia brengsek so ga ada gunanya nangisin dia. Better kita jadiin buku aja biar dia malunya seumur hidup. https://t.co/3dAowuzUXZ,2023-04-03 09:54:23+00:00
"4w + 1b
Walah walah walah walah brengsek",2023-04-03 09:53:48+00:00
Malu2in nama gua aja dah lu brengsek,2023-04-03 09:53:32+00:00
"@txtdarigajelas Cape banget,
Tiap baca berita perselingkuhan mau yg lakuin cewek atau cowok pada intinya mereka tuh sampah !! Ga patut di bela !!
Kalo cowok yg lakuin itu cowok brengsek !!
Kalo cewek yg lakuin itu cewek binal !!",2023-04-03 09:53:01+00:00
brengsek na jaemin,2023-04-03 09:52:54+00:00
brengsek ah gua ga kuat kasian zio :(,2023-04-03 09:48:58+00:00
@lauvieepi Sya udah tau gevano brengsek malah bundir,2023-04-03 09:48:13+00:00
"citra aries jd brengsek krn pacar temen gue kenapa rata2 aries anjir kacau, maafkan zodiak ak ya teman2😭😭😭",2023-04-03 09:46:10+00:00
"Yg satu jingan bajingan, yang satu ece brengsek. Apa gaada nama lain nayy😭😭😭",2023-04-03 09:45:18+00:00
@CNNIndonesia Heh @CNNIndonesia dibayar berapa Lo sama si brengsek itu,2023-04-03 09:44:35+00:00
"@18fesss no salty no salty, sorry ga bisa ya buat manusia brengsek kek elo",2023-04-03 09:39:37+00:00
brengsek ngentot senin emosi gue sialan.,2023-04-03 09:39:00+00:00
"@shan_rentalgf @setelfilm @txtdarigajelas Tapi banyakan model kayak gitu sih kaum hawa yee dan fakta, gue tau gak sedikit yang baik dan bisa aware ama diri sendiri.. tapi dominan yang brengsek",2023-04-03 09:37:15+00:00
Brengsek begini saja saya menangis😂😂😂,2023-04-03 09:34:24+00:00
"@julian_wisnu @18fesss wkwkw mending lonte sekalian, dari pada istri brengsek kaya gitu",2023-04-03 09:32:47+00:00
"@222222228x @algonacci kalau kayak gitu takut zonk bang, pas nikah dapatnya cewe brengsek kelakuan kayak dajjal.

malah aku takut nikah, soalnya women sekarang jahat2 semua",2023-04-03 09:31:46+00:00
BRENGSEK SHUSHSUEUWUEEAHUE,2023-04-03 09:30:04+00:00
@Adityaek0 Brengsek tenan nyengit katoke,2023-04-03 09:29:53+00:00
Sedih lalu aku pengen bikin story nyanyi terus memilih lagunya MJ terus aku karaokean bahkan menyanyikan my comfort song lalu sekarang sedih lagi brengsek fase sedih ini kenapa tdk hilang-hilang https://t.co/yqCiaLZWeu,2023-04-03 09:29:45+00:00
BRENGSEK,2023-04-03 09:29:40+00:00
Bala bgt urusan sama orang tolol brengsek,2023-04-03 09:28:57+00:00
brengsek lo,2023-04-03 09:28:47+00:00
Brengsek 🤣,2023-04-03 09:25:24+00:00
@bersuadikotatua Ada lagi gak gambar gambar sae yg brengsek? :3,2023-04-03 09:25:00+00:00
@txtdarigajelas Hari gini cewe kayak gitu lama2 biasa... Dari dulu populasi cowo n cewe brengsek selalu 50-50 kok...,2023-04-03 09:24:55+00:00
@markleebase cakep banget brengsek,2023-04-03 09:22:45+00:00
brengsek stop lewat tl ku anj,2023-04-03 09:22:28+00:00
buang-buang waktu berhubungan sama cowok brengsek dan malah berantakin semuanya,2023-04-03 09:21:10+00:00
@Hansiin Brengsek memang april mop,2023-04-03 09:20:03+00:00
brengsek gua gasuka di buru buru,2023-04-03 09:19:35+00:00
@ohhnonaaa_ brengsek dia,2023-04-03 09:18:57+00:00
"@shinobifess Pengen jadi uciha, soalnya kalo ada temen deketku yang brengsek bisa dipake buat ngebagkitin mangekyou.",2023-04-03 09:18:31+00:00
"@FaridFajarN @txtdarigajelas Perempuan brengsek kayak gini bisa-bisanya ya dapat dan punya pacar. Gw semisal punya, bersyukur banget ga mau macem-macem, apalagi sampe nyeleweng sama cowo lain ga banget.",2023-04-03 09:15:06+00:00
@FrustatedGemini Ya karena aku brengsek bukan anak baik.. 🤣,2023-04-03 09:13:13+00:00
@whosnaerell chat gue aja gak diread brengsek,2023-04-03 09:11:19+00:00
@kegblgnunfaedh Udah gw bilang cwek kalau ga brengsek ya lesbian....,2023-04-03 09:11:18+00:00
Gw tetap berprinsip cwek kalau ga brengsek ya lesbian...,2023-04-03 09:10:55+00:00
