Tweet,Username,Datetime,Sentiment
moga pildun u20 jalan indonesia israel indonesia sanksi rakyat support,adyul93,2023-03-27 12:50:00+00:00,0.4019
perintah sanggup aman bg selamat timnas israel takut ormas islam pdip tolak timnas israel mgundurkan jd tuan rumah piala dunia u20 biar cinta bola nilai bunuh spkbola indonesia,wellymerukh,2023-03-27 12:49:43+00:00,0.0
prabowo ketemu erick thohir adem ayem ketemu piala dunia u20 heboh pdip tolak israel ada sinyal takut kalah pdipadakah pikir,bukan_pandawa,2023-03-27 12:49:27+00:00,0.0
maaf pakwacana tolak israel gak gaung juli 2022 israel lolos pildun u20kok saat2 rakyat ber uforia sambut pildun indonesiaamp capai,DarmadiNiaga,2023-03-27 12:49:12+00:00,0.0
tolak belas israel pildun u20 alas aman uud 45 indonesia tolak jajah muka bumi mayoritas agama islam,yerris,2023-03-27 12:48:40+00:00,-0.2732
piala dunia u20 tolak balitapi selenggara balidan ada israel ajang inijadi gimana dongko bingung orangapa ada salah penolakanatau pilih event olah raga banned gak bayang nganggur,si_heulang,2023-03-27 12:47:25+00:00,-0.4588
bikin malu emg dah ngelarang israel mending lo ksh tuan rumah pildun u20 kalo ga tuan rumah sampe kiamat ga lo liat timnas main piala dunia usia brp,plutonian10,2023-03-27 12:46:52+00:00,0.0
prinsip yng ribet israel ada u20 tolak olah raga yaa biar campur aduk dng politik tolak tolak maju indonesia hobby ribeeet,Ichesondakh,2023-03-27 12:46:29+00:00,0.0
gak ada efek tolak israel main pildun u20,Striiyaa,2023-03-27 12:45:37+00:00,0.0
gtu ngizinin pssi ngajuin tuan ruma fifa world cup u20 ada2 alas politis jabat israel sdh lolos sesuai mekanisme hak memjadi pildun sdh ramenya skrg jelang selenggara,irfanTravis,2023-03-27 12:45:33+00:00,0.2023
israel piala dunia u20 2023 runner up u19 eropa 2022 tanggal 7 juli 2022 diributin aneh,Ichwan72977216,2023-03-27 12:45:31+00:00,0.0
harap boikot israel harap indo dibanned fifamemang mental wawas liga tarkamitu tolak ukur,kaacccii,2023-03-27 12:45:29+00:00,0.0
tel aviv kota israel duguncang demo chaos susul pecat menteri tahan pm benyamin netanyahu negara topik hangat polemik keikutsertaan piala dunia u20 2023 indonesia fikabarkan batal,intip24news,2023-03-27 12:45:21+00:00,-0.5719
bayangin indonesia dibanned fifa palestina ga bantu apa2 palestina join asi cup israel pildun u20 indonesia tetep badut pola pikir gebyak uyah filter dg cerdas,unggaslokal,2023-03-27 12:44:28+00:00,0.296
olahraga politisasi pisah agresi politik negara israel negara palestina agama timnas indonesia prestasi event u20 prestasi selenggara prestasi timnas u20,PrayogoSuwanto,2023-03-27 12:44:27+00:00,0.0
pilih perintah hal pssi fifa gagal israel piala dunia u20,LasimoYohanes,2023-03-27 12:43:59+00:00,0.0
mui tolak hadir timnas u20 israel konstitusi gereja tutup minoritas persekusi mui ngga bicara konstitusi,KodePos_,2023-03-27 12:41:42+00:00,0.0
banned fifa gara kons3r gbk banned fifa gara ngelarang israel indo kabar akun buzzer bikin narasi thread piala u20 banned fifa gara rumput stadion rusak dipake kons3r bp,Wldnzlqman,2023-03-27 12:41:06+00:00,-0.8402
politik baur sportifitas olahraga dubes palestina dorong indonesia utk terima tim israel tanding piala dunia u20 indonesia sikap yah,Dahlanm99,2023-03-27 12:40:43+00:00,0.0
ym dubes palestina tolak hadir timnas israel u20 berani usir ym dubes,dimaskerik,2023-03-27 12:39:56+00:00,0.0
demo tolak israel fifa verifikasi lapang verifikasi lapang jagat maya heboh batal drawing pildun u20 bal fifa cerita lebar kseluruh penjuru konoha,sukri_hans,2023-03-27 12:39:37+00:00,0.0
mending dukung tolak israel piala dunia u20 indonesia,Gr4sssss,2023-03-27 12:38:44+00:00,0.0
klo negara ngk israel tolak gimanagimana impi timnas u20 sdh lanjur mimpi tanding ajang piala dunia,kikitaroreh,2023-03-27 12:38:28+00:00,0.0
ri ambang batal tuan rumah pildun u20 gegara jabat tolak tim israel israel protes rusuh gegara sistem hukum diacakacak pm gegara jabat perintah negara samasama rundung internal,jeremiakevin,2023-03-27 12:37:57+00:00,0.0
tolak hadir keikutsertaan timnas israel piala dunia u20,PrayogoSuwanto,2023-03-27 12:37:26+00:00,0.0
erick thohir otw swiss lobi fifa kait polemik israel piala dunia u20 2023 indonesia,BolaNusantaraID,2023-03-27 12:36:04+00:00,0.0
fifa wc u20 israel indonesia kompleks menyelengarakan wc u20 polemik israel tolak israel wc u20 indo sepak bola indonesia mati,ekydaulayy,2023-03-27 12:35:05+00:00,0.0
karno tinggal palestina tanah habis rebut israelapa takut tim sepakbola u20 israel goblok pelihara,AjaSigitz,2023-03-27 12:32:24+00:00,0.0
landas uud 45 israel negara jajah negara pildun u20 ngerahin militer negara perang gak israel tp ada arab saudi amerika turki israel,Ferdyan_SN,2023-03-27 12:31:56+00:00,0.0
timnas israel lolos piala dunia u20 orang2 rame ngebahas isu pssi sadar dgn israel karna ada kelompok tolak pssi haru komunikasi dgn perintah untk hal,hendrycbastian,2023-03-27 12:29:53+00:00,0.0
tolak israel nanggung2 kalo produk2 israel edar indo tolak dampak israel nolak timnas u20 maen,gondo_nico,2023-03-27 12:26:46+00:00,0.0
bang israel u20 juara euro 2021 yakali gak lolos,pisamggoreng,2023-03-27 12:25:42+00:00,0.0
tolak isra l u20 cukong pergi dr nkri and wakanda civil war beginning ukraina stop impor gandum rakyat wakanda panik makan indomie gak bayar kosan,wildanarwani46,2023-03-27 12:25:22+00:00,-0.4767
kecewa ganjar tolak israel piala u20 bagus impi anak bangsa main bola perang ngefans bapak harap the next president pupus aih,Sr95454343,2023-03-27 12:25:00+00:00,0.0
sampun marem israel pd u20 indonesia sembah nuwun rakyat jateng,aguspelo2,2023-03-27 12:23:41+00:00,0.0
gw bilang pssi salah karna dr kmaren2 ngga ngapa2in ngga ada komunikasi dgn perintah tau israel lolos piala dunia u20 dimainkn indonesia aneh orang tau israel lolos main indonesia orng2 federasi ngga tau,hendrycbastian,2023-03-27 12:23:40+00:00,0.0
partai blunderr dukung tolak timnas israel u20 indonesia,PemanisbuatanI,2023-03-27 12:22:43+00:00,0.0
ada tuan rumah utk pildun u20 israel lolos final nonton tipi,purbohapsoro,2023-03-27 12:22:03+00:00,0.0
tanding israel piala dunia u20 gelar negara tetangga win win solution,fanani414,2023-03-27 12:21:37+00:00,0.872
finally krn ego jabat kadrun tolak israel main posisi indonesia sbg tuan rumah world cup u20 ancam batal bain negara orang ngerugiin anak bangsa israel lolos world cup u20 2022 eh ribut skrg thanks for nothing,VayveeB,2023-03-27 12:19:07+00:00,0.4404
polemik israel piala dunia u20 2023 indonesia ancam hilang status tuan rumah,OneSportsID,2023-03-27 12:17:50+00:00,0.0
tolak israel pildun u20 2023 indonesia parpol ormas sd gubernur,fksuhartono,2023-03-27 12:17:39+00:00,0.0
kendala negara israel kendala kesiap venue piala dunia u20,LowSide_12,2023-03-27 12:16:45+00:00,0.0
ngentott lu boiket israel dr piala dunia u20 palestina indonesia gak rugi akibat banned fifa anjing kerja hilang anggur nambah tai lu lu niat ngebantu terbang lo sono palestina,bayuyunnda,2023-03-27 12:16:28+00:00,-0.4588
piye mbak nit carane dg alas taat konstitusi tolak timnas israel lobi pildun u20 indonesia sepak bola taat konstitusi lupa taat konstitusi,tjitrosoenarjo1,2023-03-27 12:15:49+00:00,-0.2732
deret sanksi indonesia batal piala dunia u20 2023 isu tolak israel,tribunjateng,2023-03-27 12:15:01+00:00,0.0
tolak israel main pildun u20 in indonesia,YusMan82138455,2023-03-27 12:14:49+00:00,0.0
anying maen bal maen bal weh boikot timnas israel too political piala dunia u20 barudak keneh teu nyaho nanaon moga batal gelar indonesia,imanstrnad,2023-03-27 12:14:44+00:00,0.0
ada simpel nihh dukung kecewa gak indonesia batal tuan rumah pagelaran piala dunia u20 indonesia gara gara israel tolong dgn jujur kadrun sdh mreka senang,Call_Nixon,2023-03-27 12:14:16+00:00,0.0
bayangin orang nolak israel lobi erick fifa gagal ada teriak indonesia dizolimi fifa tolak israel udh dzolim komponen libat dlm pildun u20,hashiromui,2023-03-27 12:13:12+00:00,0.0
heran deh bola arti pildun u20 ngamuk batal amanat uud 45 tdk langsung tolak israel jg suka nonton bola tp ada berbnturan dgn uud blh bangga klo pegang teguh uud,cempelompat,2023-03-27 12:12:07+00:00,0.0
sy bingung baca berita perintah dg alas taat konstitusi tolak timnas israel et zurich lobi fifa pildun u20 adakan indonesia wes mbuh mbuh mbuhsak karepmu,tjitrosoenarjo2,2023-03-27 12:10:09+00:00,-0.2732
laki gemar bola kecewa karna indonesia batal tuan rumah piala dunia u20 gara gara keikutsertaan israel coba dgn jujur cerita bencong senang gak pildun u20 indonesia,Call_Nixon,2023-03-27 12:09:44+00:00,0.0
yap cabut hak tuan rumah dibanned kanjuruhan makan ga pake isu israel tolak piala dunia u20 karna adil 135 korban kanjuruhan redup jd alas dibanned,kinaru_,2023-03-27 12:09:08+00:00,0.2023
terima israel piala dunia u20 piala dunia u20 ada indonesia,yana_udiyatna,2023-03-27 12:08:36+00:00,0.0
kelabak dri kemaren2 pssi tau israel lolos piala dunia u20 orang2 rame ngebahas orang2 ada pssi ngga sadar dgn hal2 kayak ngga heran gw ngga tolol pssi nama,hendrycbastian,2023-03-27 12:08:11+00:00,0.0
krn kadrun posisi indonesia sbg tuan rumah world cup u20 jd amburadul kadrun malu gaduh tak palestina israel tanding indonesia jd tonton gigit jari partai jd badut politik jalan mundur gurun,SahLeoSin,2023-03-27 12:06:12+00:00,0.0
milu bkal bnyak hal2 dijadiin drama amp israel dipildun u20 moga2 ada solusi bgus kasi gagal,AndrianDNA,2023-03-27 12:05:57+00:00,0.0
loe bin polisi tni tibatiba hilang negeri tim u20 israel main sakit hati ama tikus loe bakar lumbung padi kampung bodoh pelihara bang,lupadiri0_0,2023-03-27 12:05:18+00:00,0.0
true bang israel lolos wc u20 event koar,woojoohp,2023-03-27 12:05:03+00:00,0.4215
na calon g mikir kalo israel anggota fifa lanjur indonesia tetapka tuan rumah wc u20 terjd penolakanitu rugi semuany persepakbolaan indonesiadan stigma negatif dr,Diek_Clev,2023-03-27 12:04:44+00:00,0.0
gilir kasih jd tuan rumah pildun u20 ujung ga karna timnas israel suci negri huu,goofycap_,2023-03-27 12:03:41+00:00,0.0
qatar larang kampanye lgbt miras stadion nolak timnas jerman belgia or wales nolak timnas lolos kualifikasi modal masuk u20 tuan rumah byk udh lu usik israel anak emas us,fyniby,2023-03-27 12:03:25+00:00,0.0
timnas israel main loh piala dunia u20 ada tolak dr kalang gimana solusi klw dri pssi kayak ngga ada terjdi sperti skarang karna nyelsaiin,hendrycbastian,2023-03-27 12:03:22+00:00,0.0
gilir israel piala dunia u20 sok ngomongin konstitusi uud implementasi sila ke5 pancasila,bintang_putra15,2023-03-27 12:01:15+00:00,0.3182
karna gp dukung stantmen pdip tolak timnas u20 israel campur aduk olahraga politik ragu nyaaa,EdiManik11,2023-03-27 12:01:11+00:00,0.0
wkwkwk gegara nolak israel u20 gajadi ruanrumah pildun yaaaahh sedih rasain deh,kawakameh,2023-03-27 11:59:42+00:00,0.0
terima israel u20 main gak mati koq,JGabrie04635446,2023-03-27 11:57:44+00:00,0.0
indonesia gagal tuan rumah piala dunia u20 sejarah kelam indonesia dlm hal sepak bolaapakah dgn main israel negara kt peduli kt palestina hilangapakah dgn main israel indonesia iman kt sbgai muslim luntur,25ukhy,2023-03-27 11:55:56+00:00,0.0
israel negata resmi dunia lepas indonesia atao enggk kait dgn u 20saat calon tuan rumah wc u20enggk ada nolak mikir kalo israel salah kontestan anggota fifa,Diek_Clev,2023-03-27 11:55:40+00:00,0.0
hati bang dlm dukung piala dunia u20 indonesia partai islam amp ormas islam tolak israel fifa seaeun,kangkun23939556,2023-03-27 11:54:51+00:00,0.0
kesimpulane tolak timnas israel neng piala dunia u20 ajang manuver politik tokohkelompok dalih agama lantas erick thohir amp zainudin amal sing due hajat do ra ngetok,tom_sidq,2023-03-27 11:54:44+00:00,0.0
pikir konstitusional msh ada batas ujalin hub dgn israel scr konstitusi apbl piala dunia u20 gelar ind bs jd ancam krn teroris amp lokal akn dpt angin segar uaksi jihad muncul serangan2 kpd israel aplg sdh masuk politik,streetlawyers85,2023-03-27 11:52:43+00:00,0.0
fifa batal drawing bal arya sinulingga piala dunia u20 fifa putus batal drawing bal cuat tolak timnas israel pila dunia u20,suaranusantarac,2023-03-27 11:52:38+00:00,0.0
ga tolak israel maen pildun u20 indonesia pesanpesan moral laga banner coreo media buka mata bangsa jajah dunia hapus,MCSCI_Subang,2023-03-27 11:51:54+00:00,0.0
pikir simpel negara tdak milik hub deplomatik dg israel hadir tim u20 israel tolak biar dunia olahraga jalan dg atur,prematur1um,2023-03-27 11:51:43+00:00,0.0
timnas u20 latih pagisiangmalam doa cita2 laga d ajang piala duniaterpaksa kubur cita2 orang2 ga beda politik olahraga kalo jihad kalah israel lapang hijaujauh hormat,solo_wheels,2023-03-27 11:50:07+00:00,-0.5106
sdh konsekuensi tolak tim u20 israel fifa peru ganti indonesia tuan rumah piala dunia u20 2023,WongAlasRoban,2023-03-27 11:49:03+00:00,0.0
anti israel batal piala dunia u20 infrastruktur venues buzzerrp goreng salah umat islam tolak pildun u20 tebak buzzer colek,DodolJogja,2023-03-27 11:47:59+00:00,-0.3182
hubung diplomatik no israel tolak main pd u20 jgn bego pejabat2 nolak kesini main bola nendangin orang solat,HaloooBrrooo,2023-03-27 11:47:23+00:00,-0.296
kalo ngotot ngerayain pildun u20 d indonesia menang ngelawan israel kalo kalah warga indonesia tunduk ama israel ngebolehin kunjung hal wna cina kalo menang bebasin palestina jd politik,SAltoYF_29,2023-03-27 11:47:05+00:00,0.0
gak salah batal u20 putus konstitusi boikot israel soekarno keras bal sdh kondusif dgn pariwisata jgn gara2 pancing bom bal thn rawan masuk milu kasi jokowi,Tsunami_Bigwin,2023-03-27 11:46:36+00:00,0.0
kasihan presiden sudut posisi latis indonesia jamu israel fifa world cup u20 jokowi tanduk rombong banteng kawal seruduk gerombol unta berisik,OptaMola,2023-03-27 11:46:34+00:00,0.0
asiknya cnn media pro barat berita pd u20 angkat niat sudut bikin ri segani israel berita uyghur unggah bangkit sadar ukhuwah umat islam,poncowiyono,2023-03-27 11:46:28+00:00,0.0
israel sdh lolos thn 2022 tp ribut skrg emg konsisten dgn amanat karno amp konstitusi indonesia tdk bidding tuan rumah pildun u20,BeBuzzerNKRI,2023-03-27 11:46:06+00:00,0.0
semangat erick lobby fifa menggelae pildun israel fifa standart ganda coret israel suruh main pildun u20 antartica biar jebak badai pulang2 u35,obito2020danzo,2023-03-27 11:45:36+00:00,0.0258
kasihan presiden sudut posisi latis indonesia jamu israel fifa world cup u20 jokowi tanduk rombong banteng kawal seruduk gerombol unta lawan,OptaMola,2023-03-27 11:45:05+00:00,0.0
upaya selenggara fifa u20 world cup indonesia 2023 plt menpora muhadjir indonesia ajuk syarat khusus israel laga fifa tolak ketua pssi terbang markas fifa swiss,UpdateBolabola,2023-03-27 11:42:00+00:00,0.0
ngeh muncul isu tolak israel trus isu pindah tuan rumah eh sepi promosi pildun u20 ada,dekanio8415,2023-03-27 11:41:36+00:00,0.0
modarrr indonesia tuan rumah wcu20 ancam batal pola pikir goblok oknum2 tolak timnas u20 israel atlet tentara jgn bawa2 agama politik olahraga blok goblok,WAji77189399,2023-03-27 11:40:13+00:00,0.0
helat sepak bola dunia u20 team u20 israel lolos piala dunia u20 selenggara indonesia gubernur bal jawa pdip tolak keras hadir team israel rakyat indonesia dukung presiden jokowidodo,RondangSib1136,2023-03-27 11:40:02+00:00,0.0
tak bawa isu israel tolak piala dunia u20 karna enggan selesai adil 135 nyawa hilang redup mwlupakannya karna ada pesta sambut,kinaru_,2023-03-27 11:39:23+00:00,0.0
pikir fifa coret sj israel dr keikutsertaannya pildun u20 israel runnerup dr zona eropagmana fifa lgsg coret israel protes keras uefa israelnya,BeBuzzerNKRI,2023-03-27 11:35:05+00:00,0.0
info piala dunia u20 tdk selenggara indonesia rena infrastruktur 6 tadion fifa penuh syarat kesiap tolak keikutsertaan israel alih isu kah bang,basukijun,2023-03-27 11:34:53+00:00,0.0
syukur akibat dendam2 tolak belas israel pialah u20 pibdahkan peru bodok olah raga campur politik dasar orang dendam pikir fifa kasihan gigit jari,LutherKala,2023-03-27 11:34:23+00:00,0.0
cerdas elegan even besar kampanye manusia elegan pildun u20 jakarta niru coba deh tum pssi lobby tolak tim israel everybody happy,Gunto_Jaya9,2023-03-27 11:33:53+00:00,0.5859
cuman main bola padahalsok sok nolak indo dibanned fifa pindah tuan rumah israel pildun u20ckckck siasia aj,kayellljs,2023-03-27 11:33:53+00:00,0.3182
berita israel tolak besar berita ketidaksiapan venue pildun u20 10 venue tanding verifikasi fifa enem lolos gampang bikin isu ramai kait tendensi agama,dianhandiana_,2023-03-27 11:32:00+00:00,0.0
bapak tolak timnas israel u20 salah rakyat olahraga campur politik dubes palestina mohon maaf ada kata2 kenan,iisuryaputra,2023-03-27 11:31:33+00:00,0.0
indonesia tolak timnas israel bela palestina batal tuan rumah pssi banned fifa event internasional timnas israel timnas palestina laga event internasional indonesia tonton tv,mamatb_77,2023-03-27 11:30:39+00:00,-0.4588
boikot indonesia tuan rumah pildun u20 karna ada israel jajah palestina ada indonesia jajah tanah papua otsus otsus bulshit ada hukum ga logis bunuh 135 suporter indonesia,kikysptwn,2023-03-27 11:29:10+00:00,0.0
wayan hilang akal sehatlogikanya klo sikap perintah apain perintah juang mati2an pssi menjd tuan rmh piala dunia u20apain perintah kucur dana rp600 m amp apain eloo kirim surat tolak timnas israel u20 menporapemerintah,alextham878,2023-03-27 11:28:08+00:00,0.0
mampos indonesia e kasihan de lu indonesia haha tdk tolak u20 israel pdhal otak primitip amp kuno bikin indonesia tdk maju e,Omkaroll1,2023-03-27 11:27:15+00:00,0.4588
mohon maaf kait timnas israel u20 campur politik olahraga dubes palestina mohon maaf kait pandang beda terima kasih sehat,iisuryaputra,2023-03-27 11:26:55+00:00,0.0
kendala israel lolos kualifikasi pildun u20 sampe gak tuan rumah bego bego,Japoyyuu,2023-03-27 11:26:54+00:00,0.0
kaum kadarun apriori dg program jokowi jegal dg gagal world cup u20 th 2023 sdh hasil goreng kelompok lagi2 olimpiade hadir atlet israel,AgusPrasodjo2,2023-03-27 11:25:51+00:00,0.0
indonesia banned fifa dampak ada 1 tuan rumah pd u20 pindah 2 israel main piala dunia 3 palestina main piala dunia 4 ribu main klub liga 1 kena dampak 5 nolak bilang misi sukses,Kitasemuasama12,2023-03-27 11:25:17+00:00,-0.4588
sanksi batal selenggara piala dunia fifa u20 tuan rumah 2023 indonesia seterah negara indonesia gaada hubung tolak israel,Anti_Imperial1s,2023-03-27 11:23:21+00:00,0.0
nyata min kuasa tdk kanjuruhan malu timnas u20 israel sj tdk adil,ArmyNgalam,2023-03-27 11:18:46+00:00,0.0
pssi alpa antisipasi negara2 berkemungkinan lolos putar final wcu20 fifa rusia larang kwalifikasi invasi ukraina smtr israel bebas kwalifikasi sdh bilang meng invasi palestina,batukarak1,2023-03-27 11:17:48+00:00,0.0
pilih pilpres 2024 piala dunia u20 tak sudi pilih piala dunia u20 fifa amp israel ampamrik panutan nkri,kangkun23939556,2023-03-27 11:16:54+00:00,0.0
israel piala dunia u20 negara selesai,PanditID,2023-03-27 11:15:03+00:00,0.0
ganjar lgsg tolak dgn alas irama dgn karno sisi palestina sndr dubes tdk mslh dgn hadir israel indonesia urgensi ganjar tolak amp campur laksana pildun u20,BeBuzzerNKRI,2023-03-27 11:13:18+00:00,-0.2732
plt menpora perintah ajuk prasyarat fifa kait keikutsertaan israel dlm piala dunia u20 ada titik temu harap tinggal pd erick thohir ajuk syarat perintah ttp ganjar salah,ch_chotimah2,2023-03-27 11:12:25+00:00,0.0
gilir mata drawing koar koar ada negara jauh2 bahkn piala dunia u20 indonesia gilir ada israel koar politik perhati rakyat kah mentang2 pilih,Awancerahyah,2023-03-27 11:10:33+00:00,0.0
tuan rumah gak ngajuin malu maluin orang israel masuk kualifikasi pildun u20 juni taun bahas ngakak,basori88,2023-03-27 11:04:54+00:00,0.0
ada alas fifa batalin piala dunia u20 indonesia piala dunia rusia ganjar spartan dukung piala dunia u20 timnas israel,aankjalaludin,2023-03-27 11:04:41+00:00,-0.2732
alesanmu denden sblm2nya loe santer terima israel u20 loe klo bicara khan pakai data eh skrg tiba2 nolak alas aman lo deh skrg k,RoyWira3,2023-03-27 11:03:42+00:00,-0.2732
heran tolak hadir timnas u20 israel utk indonesia partai kader pdip perintah jokowi kader pdip ada hal jokowi pdip hal calon 2024,NkriPancasila1,2023-03-27 11:00:44+00:00,0.0
dubes palestina indonesia keras tolak israel sayang bgt kalo laga piala dunia u20 dibatalin,rifkiperdanaa,2023-03-27 11:00:06+00:00,0.0
keikutsertaan timnas israel piala dunia u20 tolak tokoh institusi indonesia,netralnews,2023-03-27 11:00:00+00:00,0.0
tolak israel masuk akal tolak gub bal salah venue pildun u20,TheMugiwara0x,2023-03-27 10:59:44+00:00,0.0
kait batal fifa world cup u20 pindah rukam cinta negri sepakbola aksi protes jalan lawan orang orang tolak israelkami dukung sepakbola israelkarena bola politik,dikydiks,2023-03-27 10:59:38+00:00,0.0
indonesia ban fifa krn nolak israel u20 1 palestina main piala asia 2 israel u20 main world cup 3 palestina jajah israel 4 indo primitif palestina israel gak peduli indonesia nyungsep pssi,YareY4r3Daze,2023-03-27 10:57:03+00:00,-0.5574
pdip resmi pdip tolak tim u20 israel koq bisa2nya gp bilang komitmen pd soekarno,yudhapati88,2023-03-27 10:56:46+00:00,0.0
gara2 boikot israel maen piala dunia u20 indonesia ancam gagal jd tuan rumah ah negara penuh orang2 lucu tak duga,jamilnih,2023-03-27 10:56:22+00:00,0.0
anjir drama tolak israel nutupin isu kalo all venue fifa world cup u20 siapp wkwk lg nyapres ngebegoin rakyat tp rakyat rakyat dunia,ManTheDark3,2023-03-27 10:55:34+00:00,0.0
israel gk indo loh loh negara gak mampus bodo gk maen pildun u20,fansemyuwkwk,2023-03-27 10:54:37+00:00,0.0
fifa u20 bal batal ulah capres 2024 fanatik ada negara israel berlombahai jabat iman kuasa iblis sampe tuhan murka provinsi pimpin keluargaisrael negara pilih tuhan yesus,jondivar,2023-03-27 10:53:49+00:00,0.0
tolong gubtitip rakyat gantung ekonomi hidup sepak bola an indonesiakarena tolak gub israel word cup u20indonesia bentar lg siap2 tanggung sanksi fifapuas gub jatengbali pdi p pks sejahtera,DillaRosyid,2023-03-27 10:53:38+00:00,0.0
anjir drama tolak israel nutupin isu kalo all venue fifa world cup u20 siapp wkwk lg nyapres ngebegoin rakyat tp rakyat rakyat dunia,ManTheDark3,2023-03-27 10:53:27+00:00,0.0
negarawan sejati tolak israel u20 soekarno menolaknyayang sok demokratis dg terima ragu jiwa bangsa lihat sudut agama lihat sudut kemanusiaanisrael negara teroris bantai umat manusia,batusangkak,2023-03-27 10:52:50+00:00,0.3182
israel juang nol capai final u20 indonesia fifa organisasi persepakbolaan dunia fifa kiblat barat indonesia israel ga mimpi,Ediraja,2023-03-27 10:51:54+00:00,0.0
kelar nasib duduk politik olahraga kursi karno gus dur hidup berat tim u20 israel tanding indonesia,NkriPancasila1,2023-03-27 10:51:37+00:00,0.0
fifa batal indonesia tuan rumah piala dunia u20 lebiah faktor infrastruktur layak isu tolak israel alas isu tolak israel muncul akhir2,Trio_Irwanto04,2023-03-27 10:51:25+00:00,-0.2732
kalo crds tiru qatar st pildunmereka kampanye palestina dgn kibar bendera palestinaampdiam st jurnalis israel wawancara kt tuan rmh ngelakuin hl2 mrk nolak dgn alibi wasiat soekarno sdh dewasa,Sindian27685328,2023-03-27 10:51:07+00:00,0.0
sedih paksampean tolak tim israelapa sampean lg mabok ciupildun u20 klo gagal sampean tanggungjawab,putra_api,2023-03-27 10:49:21+00:00,0.0
indonesia sdh tuan rumah world cup u20 gk ada protes stadion2 sdh renovasi layak teriak tolak pdhl timnas israel dpt dukung palestina tinggal kibar bendera palestina stadion jalan,Fr4nst,2023-03-27 10:49:12+00:00,0.0
pdu20 sdh pindah peru tolak krn keikutsertaan israel tlh kirim pesan fifa bhw indonesia tdk layak mnjd tuan rmhdan bwf organisasi olah raga internasional era msh terap azas diskriminatif,JohnPhi42491333,2023-03-27 10:48:46+00:00,0.0
well gak gak tau kalo timnas israel lolos kepildun u20 amp gak lolos gak bkal ada drama2 kyak biarin main bnyak cara2 aman psywar,AndrianDNA,2023-03-27 10:46:45+00:00,0.2732
1sekalian tolak hadir negara negara dukung israelyg ada hubung bilateral israel negara dukung u20 jdi tinggal kah negara u20hahhahahaseum,Atoxsatriani1,2023-03-27 10:43:12+00:00,0.0
menang lawan israel israel lolos pildun menang lawan u20 prancis bos wkwkwkwk,gilagocekbola,2023-03-27 10:43:05+00:00,0.0
ganjar spartan dukung piala dunia u20 timnas israel,ganjariancom,2023-03-27 10:42:24+00:00,0.0
rusia larang krn tolak beberpa pildun kaya inggris wales poland as skrng pildun u20 ada ga nolak tanding lawan israel,nagisaheriawan,2023-03-27 10:41:02+00:00,0.0
dih dukung piala dunia u20 biar selenggara lancar aman bela israel logika cetek,ngaanuuu,2023-03-27 10:39:59+00:00,0.0
gk ada kributin amp kemarin demo dpn dpr tolak israel gp pdip serang coba bijak dikit sikap doa sayaah pd u20 ttp bejalan indonesia tanmpa salah,Yono2910,2023-03-27 10:38:52+00:00,-0.5106
hal dukung palestina tolak israel piala u20 indonesia ko gk maksa perintah indonesia ambil sikap rusia jajah cuman israel standar ganda kah kaum ente wkwkw,lagigalaunihhhh,2023-03-27 10:38:07+00:00,0.0
sbg masyarakat sngt kecewa trhdp sikap gp rasional dlm beda politik amp sepakbola trutama timnas israel u20 wc u20 usaha jokowi wc u20 sia2 krn gp amp partai maaf tarik dukung trhdp gp pilpres 2024,Julios781,2023-03-27 10:37:06+00:00,0.0
tolak timnas u20 israelselama msh jajah palestin,WatuLor77,2023-03-27 10:37:02+00:00,0.0
tolak israel main pd u20 soekarno tolak israel main asean games 1962 pdip tum cucu karno,gustikajusup,2023-03-27 10:34:40+00:00,0.0
gub bal koq ikut2 an nolak club sepak bola israel u20maksudnya daerah bal duduk toleran cari simpati ormas2 isl m radikal kl putus pikir masak2dampaknya luas,kuswanto_liem,2023-03-27 10:33:40+00:00,0.0
bisu israel penjajh pildun u20 muslim,arif286171551,2023-03-27 10:32:16+00:00,0.0
terkotakkotaknya negri wakanda ada orang dukung pildun u20 digelardukung israeltidak suka palestina,sabunabsrd,2023-03-27 10:31:56+00:00,0.0
maaf otak bodoh olah raga sepakbola belok israel palestina biar piala dunia u20 israel main krn lolos kualifikasi brrti dukung israel,KL_Go17,2023-03-27 10:31:56+00:00,0.0
krn pildun tolak tanding lawan rusia kaya inggris wales poland skrng pildun u20 ada nolak ga lawan israel ga ada nolak parpol lsm gak pildun,nagisaheriawan,2023-03-27 10:31:42+00:00,0.0
ganjar bela palestina dukung stantmen pdip tolak timnas u20 israel main indonesia fifa banned indonesia bayang berpa ratus ribu orang hilang mata cahari dunia sepakbola indonesia sehat,EdiManik11,2023-03-27 10:31:16+00:00,-0.4588
tolak israel main pildun u20 in indonesia rusia,YusMan82138455,2023-03-27 10:25:30+00:00,0.0
knp gapake pinter israel main full in stadion bawa spanduk nyanyi kait sm free palestine fck israel bikin gafokus akibat kalah galolos gaada dirugiin israel udh bagus fifa u20 msh stlh kanjuruhan,JPSA__,2023-03-27 10:24:55+00:00,0.5106
ngapunten ganjar njenengan tanggung tolak hadir israel keikutsertaan pildun u20 batal gelar indonesia dirantos tanggung nggeh batal gelar indonesia,alrazaakk,2023-03-27 10:24:53+00:00,0.0
