"Date","Price","Open","Close","High","Low","Vol.","Change %"
"01/16/2013",1679.50,1678.65,1679.79,1685.11,1673.55,,0.04
"01/15/2013",1678.90,1666.94,1678.65,1685.30,1666.44,,0.70
"01/14/2013",1667.20,1661.95,1666.94,1674.80,1660.04,,0.25
"01/11/2013",1663.05,1675.28,1661.95,1677.05,1654.05,,-0.73
"01/10/2013",1675.25,1657.97,1675.28,1679.21,1654.10,,1.05
"01/09/2013",1657.90,1658.83,1657.97,1666.41,1651.45,,-0.07
"01/08/2013",1659.00,1647.21,1658.83,1662.30,1646.64,,0.71
"01/07/2013",1647.25,1656.51,1647.21,1662.71,1642.75,,-0.58
"01/04/2013",1656.85,1663.42,1656.51,1664.42,1626.40,,-0.39
"01/03/2013",1663.35,1686.54,1663.42,1690.00,1660.89,,-1.39
"01/02/2013",1686.75,1675.03,1686.54,1695.10,1670.39,,0.69
"01/01/2013",1675.15,1675.26,1675.03,1676.21,1664.55,,0.01
"12/31/2012",1674.95,1656.21,1675.26,1680.71,1655.71,,1.18
"12/28/2012",1655.40,1663.84,1656.21,1666.49,1653.44,,-0.51
"12/27/2012",1663.90,1660.31,1663.84,1665.76,1653.05,,0.23
"12/26/2012",1660.14,1658.12,1660.31,1667.89,1650.38,,0.07
"12/25/2012",1658.90,1657.91,1658.12,1663.15,1657.81,,0.09
"12/24/2012",1657.48,1657.79,1657.91,1665.90,1652.13,,0.03
"12/21/2012",1656.99,1647.64,1657.79,1659.68,1635.62,,0.56
"12/20/2012",1647.75,1667.22,1647.64,1672.12,1635.70,,-1.15
"12/19/2012",1666.94,1670.38,1667.22,1676.99,1663.42,,-0.19
"12/18/2012",1670.15,1698.21,1670.38,1703.47,1661.62,,-1.64
"12/17/2012",1697.93,1695.76,1698.21,1700.03,1687.05,,0.15
"12/14/2012",1695.47,1697.41,1695.76,1700.74,1693.45,,-0.11
"12/13/2012",1697.30,1711.81,1697.41,1712.11,1689.55,,-0.86
"12/12/2012",1711.95,1709.99,1711.81,1723.41,1707.84,,0.11
"12/11/2012",1710.10,1712.30,1709.99,1714.60,1705.04,,-0.01
"12/10/2012",1710.25,1704.45,1712.30,1717.60,1702.64,,0.39
"12/07/2012",1703.65,1699.31,1704.45,1705.61,1684.40,,0.27
"12/06/2012",1699.14,1693.87,1699.31,1703.38,1686.11,,0.30
"12/05/2012",1693.99,1697.47,1693.87,1707.18,1684.98,,-0.20
"12/04/2012",1697.35,1715.55,1697.47,1717.67,1691.25,,-1.04
"12/03/2012",1715.25,1713.90,1715.55,1722.11,1712.99,,0.03
"11/30/2012",1714.80,1725.71,1713.90,1731.90,1709.09,,-0.61
"11/29/2012",1725.40,1719.50,1725.71,1728.71,1718.40,,0.33
"11/28/2012",1719.69,1741.92,1719.50,1743.23,1706.03,,-1.28
"11/27/2012",1742.05,1748.94,1741.92,1751.80,1738.89,,-0.40
"11/26/2012",1749.10,1753.11,1748.94,1753.11,1746.10,,-0.22
"11/23/2012",1753.00,1729.55,1753.11,1754.60,1728.39,,1.36
"11/22/2012",1729.55,1729.09,1729.55,1732.75,1728.35,,0.03
"11/21/2012",1729.11,1728.57,1729.09,1732.08,1720.91,,0.03
"11/20/2012",1728.65,1732.11,1728.57,1735.81,1722.40,,-0.19
"11/19/2012",1731.94,1713.54,1732.11,1735.34,1713.43,,1.06
"11/16/2012",1713.70,1716.11,1713.54,1717.51,1706.10,,-0.12
"11/15/2012",1715.80,1726.45,1716.11,1727.96,1705.30,,-0.62
"11/14/2012",1726.45,1725.50,1726.45,1733.40,1720.81,,0.06
"11/13/2012",1725.50,1728.51,1725.50,1733.21,1718.30,,-0.16
"11/12/2012",1728.35,1732.00,1728.51,1738.41,1725.90,,-0.17
"11/09/2012",1731.24,1731.64,1732.00,1739.05,1727.05,,0.01
"11/08/2012",1730.99,1717.32,1731.64,1735.82,1713.61,,0.83
"11/07/2012",1716.69,1715.98,1717.32,1731.79,1702.97,,0.04
"11/06/2012",1715.95,1684.93,1715.98,1721.01,1683.80,,1.86
"11/05/2012",1684.60,1677.20,1684.93,1686.57,1672.85,,0.40
"11/02/2012",1677.85,1714.79,1677.20,1717.06,1674.44,,-2.15
"11/01/2012",1714.70,1720.66,1714.79,1727.11,1713.55,,-0.34
"10/31/2012",1720.55,1709.96,1720.66,1726.05,1709.54,,0.65
"10/30/2012",1709.49,1710.06,1709.96,1715.61,1705.20,,-0.02
"10/29/2012",1709.85,1711.50,1710.06,1717.57,1706.00,,-0.09
"10/26/2012",1711.35,1712.00,1711.50,1718.91,1700.95,,-0.03
"10/25/2012",1711.80,1701.85,1712.00,1718.21,1701.40,,0.55
"10/24/2012",1702.43,1708.39,1701.85,1714.56,1698.89,,-0.37
"10/23/2012",1708.70,1728.40,1708.39,1730.60,1704.11,,-1.20
"10/22/2012",1729.45,1721.80,1728.40,1729.61,1714.00,,0.50
"10/19/2012",1720.90,1740.59,1721.80,1743.58,1716.29,,-1.19
"10/18/2012",1741.70,1749.91,1740.59,1752.40,1738.41,,-0.49
"10/17/2012",1750.30,1748.40,1749.91,1753.81,1743.20,,0.14
"10/16/2012",1747.80,1736.30,1748.40,1748.61,1734.90,,0.67
"10/15/2012",1736.10,1753.60,1736.30,1753.60,1729.36,,-1.03
"10/12/2012",1754.25,1768.79,1753.60,1773.60,1752.34,,-0.82
"10/11/2012",1768.80,1761.80,1768.79,1775.31,1758.70,,0.35
"10/10/2012",1762.55,1764.26,1761.80,1768.41,1757.47,,-0.09
"10/09/2012",1764.15,1775.45,1764.26,1779.96,1760.55,,-0.61
"10/08/2012",1774.90,1780.71,1775.45,1780.90,1766.75,,-0.34
"10/05/2012",1780.98,1790.79,1780.71,1796.19,1772.84,,-0.53
"10/04/2012",1790.55,1779.19,1790.79,1796.90,1779.19,,0.64
"10/03/2012",1779.15,1774.10,1779.19,1782.31,1771.00,,0.06
"10/02/2012",1778.00,1776.40,1774.10,1784.81,1771.57,,0.20
"10/01/2012",1774.40,1771.20,1776.40,1791.81,1763.55,,0.18
"09/28/2012",1771.22,1777.72,1771.20,1783.63,1767.53,,-0.38
"09/27/2012",1777.90,1754.90,1777.72,1780.81,1751.36,,1.47
"09/26/2012",1752.20,1760.50,1754.90,1766.01,1738.11,,-0.48
"09/25/2012",1760.65,1764.26,1760.50,1775.51,1758.41,,-0.20
"09/24/2012",1764.15,1773.39,1764.26,1773.39,1755.80,,-0.50
"09/21/2012",1773.05,1767.30,1773.39,1787.81,1766.40,,0.36
"09/20/2012",1766.70,1769.85,1767.30,1772.50,1756.10,,-0.18
"09/19/2012",1769.80,1769.85,1769.85,1768.35,1765.65,,-0.06
"09/18/2012",1770.95,1761.55,1769.85,1773.61,1752.95,,0.54
"09/17/2012",1761.45,1774.74,1761.55,1776.76,1754.59,,-0.62
"09/14/2012",1772.48,1766.44,1774.74,1778.01,1765.04,,0.32
"09/13/2012",1766.90,1730.65,1766.44,1772.87,1717.25,,2.04
"09/12/2012",1731.50,1732.54,1730.65,1746.70,1725.79,,-0.01
"09/11/2012",1731.75,1726.10,1732.54,1737.91,1725.45,,0.34
"09/10/2012",1725.80,1735.85,1726.10,1740.26,1724.91,,-0.62
"09/07/2012",1736.50,1701.94,1735.85,1741.80,1689.20,,2.05
"09/06/2012",1701.65,1693.45,1701.94,1713.52,1691.65,,0.47
"09/05/2012",1693.65,1695.05,1693.45,1696.37,1687.65,,-0.16
"09/04/2012",1696.40,1692.99,1695.05,1700.45,1689.96,,0.24
"09/03/2012",1692.40,1692.20,1692.99,1695.61,1685.70,,0.07
"08/31/2012",1691.15,1656.15,1692.20,1693.32,1647.34,,2.11
"08/30/2012",1656.15,1656.55,1656.15,1664.51,1651.80,,-0.02
"08/29/2012",1656.55,1667.25,1656.55,1670.15,1652.97,,-0.63
"08/28/2012",1667.03,1663.44,1667.25,1672.70,1657.44,,0.18
"08/27/2012",1664.10,1671.44,1663.44,1676.95,1663.09,,-0.37
"08/24/2012",1670.35,1670.14,1671.44,1673.81,1662.79,,-0.02
"08/23/2012",1670.65,1654.00,1670.14,1675.41,1652.41,,1.01
"08/22/2012",1654.00,1638.20,1654.00,1656.41,1634.87,,0.95
"08/21/2012",1638.50,1620.55,1638.20,1641.81,1618.66,,1.10
"08/20/2012",1620.70,1616.26,1620.55,1623.01,1610.20,,0.30
"08/17/2012",1615.80,1614.44,1616.26,1620.10,1611.90,,0.06
"08/16/2012",1614.80,1604.14,1614.44,1618.99,1600.79,,0.71
"08/15/2012",1603.38,1598.64,1604.14,1606.40,1590.19,,0.30
"08/14/2012",1598.65,1610.16,1598.64,1616.81,1594.71,,-0.71
"08/13/2012",1610.15,1620.35,1610.16,1625.82,1607.71,,-0.61
"08/10/2012",1620.05,1617.64,1620.35,1626.56,1605.70,,0.15
"08/09/2012",1617.70,1612.10,1617.64,1618.72,1609.85,,0.36
"08/08/2012",1611.90,1611.29,1612.10,1617.01,1603.55,,0.04
"08/07/2012",1611.18,1610.99,1611.29,1618.41,1609.09,,0.01
"08/06/2012",1611.00,1605.00,1610.99,1615.61,1602.85,,0.42
"08/03/2012",1604.30,1590.28,1605.00,1606.91,1586.74,,0.88
"08/02/2012",1590.35,1599.25,1590.28,1614.90,1585.10,,-0.55
"08/01/2012",1599.20,1599.25,1599.25,1618.90,1592.35,,-0.91
"07/31/2012",1613.90,1621.30,1599.25,1628.31,1610.95,,-0.44
"07/30/2012",1621.10,1625.10,1621.30,1626.70,1614.85,,-0.13
"07/27/2012",1623.28,1616.14,1625.10,1629.60,1611.99,,0.44
"07/26/2012",1616.20,1605.00,1616.14,1622.02,1601.50,,0.67
"07/25/2012",1605.38,1581.44,1605.00,1611.41,1579.94,,1.57
"07/24/2012",1580.50,1580.40,1581.44,1584.66,1568.35,,0.23
"07/23/2012",1576.90,1582.64,1580.40,1584.26,1564.49,,-0.42
"07/20/2012",1583.63,1582.01,1582.64,1587.91,1574.04,,0.10
"07/19/2012",1582.05,1573.89,1582.01,1593.00,1573.64,,0.52
"07/18/2012",1573.80,1584.29,1573.89,1587.16,1568.84,,-0.57
"07/17/2012",1582.75,1591.19,1584.29,1600.50,1572.66,,-0.42
"07/16/2012",1589.35,1591.39,1591.19,1595.30,1578.79,,0.02
"07/13/2012",1589.05,1571.20,1591.39,1597.11,1566.25,,1.06
"07/12/2012",1572.40,1576.85,1571.20,1578.36,1554.95,,-0.29
"07/11/2012",1576.90,1565.41,1576.85,1583.41,1565.41,,0.66
"07/10/2012",1566.50,1591.16,1565.41,1602.90,1565.89,,-1.30
"07/09/2012",1587.15,1580.84,1591.16,1593.30,1576.39,,0.27
"07/06/2012",1582.90,1604.95,1580.84,1610.00,1576.70,,-1.36
"07/05/2012",1604.75,1617.34,1604.95,1625.80,1598.89,,-0.67
"07/04/2012",1615.63,1617.24,1617.34,1620.59,1611.94,,-0.06
"07/03/2012",1616.65,1598.69,1617.24,1626.70,1596.59,,1.27
"07/02/2012",1596.35,1599.30,1598.69,1602.51,1587.45,,-0.14
"06/29/2012",1598.60,1551.39,1599.30,1607.19,1550.94,,3.01
"06/28/2012",1551.90,1573.61,1551.39,1579.31,1547.85,,-1.42
"06/27/2012",1574.30,1572.50,1573.61,1581.91,1563.15,,0.14
"06/26/2012",1572.15,1583.76,1572.50,1587.31,1567.95,,-0.79
"06/25/2012",1584.60,1572.00,1583.76,1588.51,1566.35,,0.79
"06/22/2012",1572.15,1564.31,1572.00,1573.81,1558.80,,0.44
"06/21/2012",1565.30,1605.06,1564.31,1607.29,1564.49,,-2.53
